Ticker,Date,Close,Volume,daily_return,volume_zscore,anomaly_score,is_anomaly
AAPL,2023-05-04,165.7899932861328,81235400.0,-0.009913429037699317,2.8265476752510463,0.055995067628760165,0
AAPL,2023-05-05,173.57000732421875,113316400.0,0.04692692172716728,3.42883928531434,-0.13912878966458908,1
AAPL,2023-05-08,173.5,55962800.0,-0.0004033376808469935,-0.058180467502925166,0.037262358271364704,0
AAPL,2023-05-09,171.77000427246094,45326900.0,-0.009971156931060876,-0.6948407434796761,0.05447838607019195,0
AAPL,2023-05-10,173.55999755859375,53724500.0,0.010420872338650744,-0.1979659415333406,0.0528010160908724,0
AAPL,2023-05-11,173.75,49514700.0,0.0010947363682816125,-0.3998709742236447,0.10265166179638935,0
AAPL,2023-05-12,172.57000732421875,45497800.0,-0.006791324752697836,-0.6301333448702618,0.12948779190564375,0
AAPL,2023-05-15,172.07000732421875,37266700.0,-0.002897374855299284,-1.1037281942584576,0.12072894498047243,0
AAPL,2023-05-16,172.07000732421875,42110300.0,0.0,-0.7783022866892473,0.11043064466345998,0
AAPL,2023-05-17,172.69000244140625,57951600.0,0.0036031562201266354,0.1311511012625755,0.12019909632015968,0
AAPL,2023-05-18,175.0500030517578,65496700.0,0.013666110237923634,0.5380765574856738,0.11887363156590691,0
AAPL,2023-05-19,175.16000366210938,55772400.0,0.0006283953638037687,-0.02970237858570805,0.10483636038175059,0
AAPL,2023-05-22,174.1999969482422,43570900.0,-0.005480741572254533,-0.7597545497793231,0.13463701396260425,0
AAPL,2023-05-23,171.55999755859375,50747300.0,-0.015154991021227304,-0.3401745751119057,0.10553679382829273,0
AAPL,2023-05-24,171.83999633789062,45143500.0,0.00163207497832496,-0.672486927790888,0.1545460956259122,0
AAPL,2023-05-25,172.99000549316406,56058300.0,0.0066923253013353445,0.0036754180913223158,0.18113602896658432,0
AAPL,2023-05-26,175.42999267578125,54835000.0,0.014104787011603337,-0.06854455981946844,0.15154297318653503,0
AAPL,2023-05-30,177.3000030517578,55964400.0,0.010659581907596527,-0.01131299929428835,0.15232207990393398,0
AAPL,2023-05-31,177.25,99625300.0,-0.0002820251037627397,2.1357514370619444,0.10376287042318821,0
AAPL,2023-06-01,180.08999633789062,68901800.0,0.016022546335066945,0.5197640603809808,0.11321268916512045,0
AAPL,2023-06-02,180.9499969482422,61945900.0,0.004775393568990927,0.2163327630496348,0.17270486194035145,0
AAPL,2023-06-05,179.5800018310547,121946500.0,-0.0075711253953729685,3.1889165889802107,-0.01555914537502312,1
AAPL,2023-06-06,179.2100067138672,64848400.0,-0.002060335858196427,0.3021025825963662,0.17172217157228048,0
AAPL,2023-06-07,177.82000732421875,61944600.0,-0.007756259904993845,0.11661739545361823,0.14649956673140113,0
AAPL,2023-06-08,180.57000732421875,50214900.0,0.01546507640721173,-0.4672172132449603,0.13011434217016715,0
AAPL,2023-06-09,180.9600067138672,48870700.0,0.002159823746078704,-0.532992834736668,0.166300578178264,0
AAPL,2023-06-12,183.7899932861328,54274900.0,0.015638740424785524,-0.28579689898562194,0.14131849620509468,0
AAPL,2023-06-13,183.3099975585937,54929100.0,-0.002611653218746457,-0.30828429288495346,0.16327797261899518,0
AAPL,2023-06-14,183.9499969482422,57462900.0,0.003491350161869411,-0.22060455349801178,0.193122337780036,0
AAPL,2023-06-15,186.009994506836,65433200.0,0.0111986822113046,0.1919095503553747,0.14749930971319564,0
AAPL,2023-06-16,184.9199981689453,101235600.0,-0.005859880490726166,1.8399451090290226,0.1264857524912496,0
AAPL,2023-06-20,185.009994506836,49799100.0,0.0004866771511020662,-0.6605086450628211,0.15095675624137106,0
AAPL,2023-06-21,183.9600067138672,49515700.0,-0.00567530308709896,-0.6975508153605364,0.17871082226595697,0
AAPL,2023-06-22,187.0,51245300.0,0.016525294494369236,-0.6141237240251021,0.0973970880999604,0
AAPL,2023-06-23,186.67999267578125,53079300.0,-0.0017112691134693048,-0.5516516654086824,0.15755292868851473,0
AAPL,2023-06-26,185.2700042724609,48088700.0,-0.007552970101992407,-0.7718488498975988,0.16828949942345095,0
AAPL,2023-06-27,188.0599975585937,50730800.0,0.015059066345298744,-0.6275732538039769,0.14095969380213907,0
AAPL,2023-06-28,189.25,51216800.0,0.0063277807979102985,-0.5885617042190106,0.1811140528164074,0
AAPL,2023-06-29,189.58999633789065,46347300.0,0.001796546039052327,-0.7543196395429048,0.15103082487941422,0
AAPL,2023-06-30,193.97000122070312,85069600.0,0.023102510509079632,1.206924344564799,0.06335549666774809,0
AAPL,2023-07-03,192.4600067138672,31458200.0,-0.007784680606965799,-1.3724191604477904,0.13462532573898978,0
AAPL,2023-07-05,191.3300018310547,46920300.0,-0.005871375056598072,-0.6206937882247415,0.17655845754835875,0
AAPL,2023-07-06,191.8099975585937,45094300.0,0.002508732153584825,-0.675037503209322,0.1450776728921801,0
AAPL,2023-07-07,190.67999267578125,46778000.0,-0.0058912720775529115,-0.5103029792960788,0.17757895640485705,0
AAPL,2023-07-10,188.6100006103516,59922200.0,-0.010855843008916621,0.3381931620207635,0.13364466252666873,0
AAPL,2023-07-11,188.0800018310547,46638100.0,-0.002810024800285249,-0.5421822887774126,0.16549572776983257,0
AAPL,2023-07-12,189.7700042724609,60750200.0,0.008985550962107514,0.3765661788178934,0.14866407227593975,0
AAPL,2023-07-13,190.5399932861328,41342300.0,0.004057485357730206,-0.8508900138566782,0.1695169248389755,0
AAPL,2023-07-14,190.69000244140625,41573900.0,0.0007872843526774975,-0.771861025002994,0.1583696188348075,0
AAPL,2023-07-17,193.9900054931641,50520200.0,0.017305590274832694,-0.1527817924937562,0.11513789304238742,0
AAPL,2023-07-18,193.72999572753903,48353800.0,-0.0013403255748359877,-0.18115238195127606,0.16347740039051284,0
AAPL,2023-07-19,195.1000061035156,80507300.0,0.007071751438550322,2.3306769303682824,0.0533374151688496,0
AAPL,2023-07-20,193.1300048828125,59581200.0,-0.010097391896840113,0.5882644879678381,0.1429497857501889,0
AAPL,2023-07-21,191.94000244140625,71917800.0,-0.006161665258219817,1.4117930402143535,0.1253829956236393,0
AAPL,2023-07-24,192.75,45377800.0,0.004220055998181094,-0.5658751695944068,0.1652863875667837,0
AAPL,2023-07-25,193.6199951171875,37283200.0,0.004513593344682265,-1.0988849243035874,0.15824689405288694,0
AAPL,2023-07-26,194.5,47471900.0,0.00454501035536059,-0.3438594777150721,0.17869461596809155,0
AAPL,2023-07-27,193.22000122070312,47460200.0,-0.006580970587644619,-0.33011326495095056,0.09179482610699596,0
AAPL,2023-07-28,195.8300018310547,48291400.0,0.013507921508448373,-0.2776642415530972,0.13573708583496485,0
AAPL,2023-07-31,196.4499969482422,38824100.0,0.003165986372825502,-0.9407616768526401,0.14220288936024483,0
AAPL,2023-08-01,195.6100006103516,35175100.0,-0.004275878599844907,-1.3007046491563081,0.13019334711165137,0
AAPL,2023-08-02,192.5800018310547,50389300.0,-0.015489999334607374,0.019943329450565723,0.11170895885765125,0
AAPL,2023-08-03,191.1699981689453,61235200.0,-0.007321651514710981,0.8880959279007405,0.13493909277803323,0
AAPL,2023-08-04,181.9900054931641,115799700.0,-0.048020048981056385,3.32211826715381,-0.12487650782640669,1
AAPL,2023-08-07,178.85000610351562,97576100.0,-0.0172536913834338,1.9810296780509569,0.003257588945876466,0
AAPL,2023-08-08,179.8000030517578,67823000.0,0.005311696482092065,0.5015685469123994,0.10620181752549601,0
AAPL,2023-08-09,178.19000244140625,60378500.0,-0.00895439701348677,0.14551946633655938,0.07698956373090948,0
AAPL,2023-08-10,177.97000122070312,54686900.0,-0.0012346440186814522,-0.16197659820031537,0.07998652626910657,0
AAPL,2023-08-11,177.7899932861328,51988100.0,-0.0010114509936260951,-0.3237180121577571,0.14968463392561315,0
AAPL,2023-08-14,179.4600067138672,43675600.0,0.009393180104611876,-0.7109697347243811,0.14851291834612262,0
AAPL,2023-08-15,177.4499969482422,43622600.0,-0.01120032146677552,-0.6969643139752872,0.12580340228718373,0
AAPL,2023-08-16,176.57000732421875,46964900.0,-0.004959085033290345,-0.46591244997775777,0.15463805754245497,0
AAPL,2023-08-17,174.0,66062900.0,-0.014555174817995509,0.4709300149000622,0.06519256131226658,0
AAPL,2023-08-18,174.49000549316406,61114200.0,0.0028161235239314575,0.25521866029784324,0.11197985707983027,0
AAPL,2023-08-21,175.83999633789062,46311900.0,0.007736780344014926,-0.4952431742612244,0.18026048137194006,0
AAPL,2023-08-22,177.22999572753906,42084200.0,0.007904910251348207,-0.728972194758149,0.15035310548570224,0
AAPL,2023-08-23,181.1199951171875,52722800.0,0.021948877071738204,-0.19956529313490795,0.09302543011163422,0
AAPL,2023-08-24,176.3800048828125,54945800.0,-0.02617044148719283,-0.10525078638941851,0.0,0
AAPL,2023-08-25,178.61000061035156,51449600.0,0.01264313224744873,-0.2949233684082016,0.11011265217199895,0
AAPL,2023-08-28,180.19000244140625,43820700.0,0.008846099466185864,-0.7112061699327005,0.12406692439883388,0
AAPL,2023-08-29,184.1199951171875,53003900.0,0.02181027039532446,-0.28701040516259574,-0.0027960988229586148,1
AAPL,2023-08-30,187.6499938964844,60813900.0,0.019172272827023162,0.10980085746225593,0.08332758312161309,0
AAPL,2023-08-31,187.8699951171875,60794500.0,0.001172401960345626,0.10996172351269651,0.14531122633280613,0
AAPL,2023-09-01,189.4600067138672,45732600.0,0.008463361036912254,-0.7549239295359595,0.12849181053356884,0
AAPL,2023-09-05,189.6999969482422,45280000.0,0.0012667065653462206,-0.9244275441240551,0.13209902249028715,0
AAPL,2023-09-06,182.9100036621093,81755800.0,-0.035793323117371934,2.9020445493760074,-0.1062972965594201,1
AAPL,2023-09-07,177.55999755859375,112488800.0,-0.02924939039090846,3.439815298816865,-0.1210107281143682,1
AAPL,2023-09-08,178.17999267578125,65551300.0,0.0034917499758519988,0.5458075101797276,0.09037619212643072,0
AAPL,2023-09-11,179.36000061035156,58953100.0,0.006622561359722834,0.12670471819577592,0.07411235676252154,0
AAPL,2023-09-12,176.3000030517578,90370200.0,-0.017060646455066664,1.7489653259439302,0.002590516692499656,0
AAPL,2023-09-13,174.2100067138672,84267900.0,-0.011854771989295187,1.2613080684162155,0.0739625046741541,0
AAPL,2023-09-14,175.74000549316406,60895800.0,0.008782496529087691,-0.05708162610923439,0.1499010501806759,0
AAPL,2023-09-15,175.00999450683594,109205100.0,-0.004153926047057777,2.165069602792782,0.09917015570928656,0
AAPL,2023-09-18,177.97000122070312,67257600.0,0.016913358132535583,0.1378109819283702,0.0923313191218385,0
AAPL,2023-09-19,179.07000732421875,51826900.0,0.006180851244426799,-0.6222256814224846,0.135433598320357,0
AAPL,2023-09-20,175.49000549316406,58436200.0,-0.01999219123598317,-0.35214452858758927,0.04625516276554775,0
AAPL,2023-09-21,173.92999267578125,63047900.0,-0.008889468166570769,-0.14895638423140714,0.15495571019693805,0
AAPL,2023-09-22,174.7899932861328,56725400.0,0.0049445216268977354,-0.474186667198517,0.16080629912647304,0
AAPL,2023-09-25,176.0800018310547,46172700.0,0.00738033408360006,-0.9835671223395029,0.15312204946917085,0
AAPL,2023-09-26,171.9600067138672,64588900.0,-0.023398427273646605,-0.1175910113464001,0.04178518998628189,0
AAPL,2023-09-27,170.42999267578125,66921800.0,-0.008897499292564004,-0.033249840826483815,0.12393116255404679,0
AAPL,2023-09-28,170.69000244140625,56294400.0,0.0015256103784480057,-0.5766653487571427,0.09429572092200483,0
AAPL,2023-09-29,171.2100067138672,51814200.0,0.003046483478957418,-0.7765936816611428,0.14703777251459338,0
AAPL,2023-10-02,173.75,52164500.0,0.014835542237771948,-0.7880449896629058,0.1068359415122862,0
AAPL,2023-10-03,172.39999389648438,49594600.0,-0.007769819300809333,-0.945833994176881,0.1477191095556128,0
AAPL,2023-10-04,173.66000366210938,53020300.0,0.00730864159068112,-0.6898074883789936,0.1237631595317854,0
AAPL,2023-10-05,174.91000366210938,48527900.0,0.007197972898999483,-0.911807824901961,0.1728825292787325,0
AAPL,2023-10-06,177.49000549316406,57224100.0,0.014750453244736894,-0.3281905508194782,0.06378766218766829,0
AAPL,2023-10-09,178.99000549316406,42390800.0,0.008451180086631815,-1.1759805116397848,0.12440901956621797,0
AAPL,2023-10-10,178.38999938964844,43698000.0,-0.00335217657467779,-1.0172450983537535,0.15966393339427853,0
AAPL,2023-10-11,179.8000030517578,47551100.0,0.007904051050695804,-0.6892076749995656,0.155083724423201,0
AAPL,2023-10-12,180.7100067138672,56743100.0,0.005061199369654101,-0.029337757458690404,0.1584689376104958,0
